text,sentiment,language
العالم بيتجه للتقليل المنتظم والمستمر من اعتماده على الفحم ومصر عايزة تزيد منه! #أوقفوا_الفحم,negative,ar_fusha
تحية وتقدير لچورچ اسحاق ستبقى دائمًا رمزًا للشجاعة والوطنية وإنكار الذات الثورة مدينة لك بالكثير,positive,ar_fusha
افضل ﻻعب في العالم رونالدو لم يستطع التسجيل بوجود الصخرة حمد المنتشري! #اسطورة #كانيدا_يحتاج_لحمد_المنتشري,positive,ar_fusha
أشكرك,positive,ar_fusha
الشيخ طلحة توفيق (سورة #الملك) 1412هـ - #شغلات_تعدل_مزاجك #مزامير #ما_يعدل_مزاجي_غير,neutral,ar_fusha
المحكمة الدستورية التى عين قضاتها مبارك ألغت قرار الرئيس واعادت قرار المشيرالرسالة واضحة ليس للرئيس المنتخب ان يمارس السلطة بعيداعن العسكر,neutral,ar_fusha
يا مقرفين ده فيه محجبات بيتم التحرش بيهم دي لو لابسة درع حرب من العصور الوسطى حيتحرشوا بالخوذة العيب فيكم يا معفنين,negative,ar_fusha
شكرا لكل من شارك في البرنامج انتم شركاء في هذه الفرحة احسن فريق اعداد و اخراج و انتاج و كتابة فخور بشغلي معاكم,positive,ar_fusha
متابعة الأحداث اليومية والأخبار في الصحف والإنترنت بقت بتستنزف من طاقة الواحد ما لا قبل له بتعويضه،حرقة دم ومناقشة بديهي,negative,ar_fusha
اللهم إني أعوذ بك من المزايدين والمزايدات الرجالة منهم والستات,negative,ar_fusha
مش كده برضه حيث كده خد دي لحد ما أشوفك على خيرصباح الفل,positive,ar_fusha
سعد نبيهة,neutral,ar_fusha
2011 الله ينور عليك يا دكتور هو ده التفكير اللى عايزينه مش كم مسجد وكم كنيسه,positive,ar_fusha
#كدبه_ابريل,negative,ar_fusha
#رمضان_الخير قرب,positive,ar_fusha
صوره معبره جدا جدا جدا #السيسي_رئيسي_2014,negative,ar_fusha
القائد #خطاب وحديثه عن بدايات دخوله لـ #الشيشان #الجهاد #جبهة_النصرة #الجبهة_الإٍسلامية #الدولة_الإٍسلامية …,neutral,ar_fusha
على رأيك جابوا ضرفها,neutral,ar_fusha
ربنا يبارك فيكم,positive,ar_fusha
909 ألف شكر,positive,ar_fusha
انفجارات موكب محمد ابراهيم فكرتني باخر مشهد من فيلم بطل من ورق لما رامي قشوع خرج مالقطر بعد مانفجر وراح عشروميت حتة وهو صاغ …,neutral,ar_fusha
‏ الأسواني: ترى ما الذي يقلق الأخوان المسلمون من اشتراك النساء في المظاهرات المعادية للنظام ؟! >> المقال كاملاً>>,neutral,ar_fusha
الأب الصديق - بسمة أمل أبى : من كان لديك أهم منى ؟؟ لماذا لم تحاول أن تعرفنى ؟ ولماذا لم أحاول أن,neutral,ar_fusha
رحم الله الحاضر الغائب أيقونة النضال الفلسطينى محمود درويش ، تحية ودعاء فى ذكراه,positive,ar_fusha
حمى الاعتقال فاقت الواقع والخيال,negative,ar_fusha
""": #تركيا كبير القضاة يتهم #أردوغان بـ ""فساد الضمير"" ويتعهد صون كرامة الأتراك وحرياتهم """,positive,ar_fusha
"# أنصار مرسي يحرقون محكمة ومتحف ""ملوي"" بالمنيا وأعمال سلب ونهب واسعة بالمدينة",negative,ar_fusha
شاهد - آخر كلام: لم يعد مجدياً أي حديث مع بشار,negative,ar_fusha
ستظل ذكرى استشهاد البطل عبد المنعم رياض تخليدا لملحمة مضيئة من أنصع صفحات التاريخ المصرى ورمزا لبطولات معركة الاستنزاف تحية له فى ذكراه,positive,ar_fusha
صورة تجمع الساخر العظيم محمود السعدني و الاخ الأصغر الفنان صلاح السعدني,positive,ar_fusha
قبل أن تُسدل ستار أجفانك على عينيك ، هل وضعت المنبّه لصلاة الفجر ؟ #صلاة_الفجر #ذكرى,neutral,ar_fusha
وبعدين هو في حد أفشل الرئيس غير كذبه وإخلافه للوعودكثير من اللي بتسميهم ثورة مضادة كانوا بيحترموه وبيتمنوا له النجاح قبل أن يستبد,negative,ar_fusha
#السعاده اخوية يهتم بيا اكتر من نفسة حتى و هو بعيد عنى,positive,ar_fusha
سامع صوت الجماهير طالع ينادي بالتغيير عيش وكرامة وإنسانية ورزق دايم للفقير #فابريكا #برنامج_البرنامج #سامع_صوت_الجماهير,neutral,ar_fusha
الثورة مكملة #ثورة_25_يناير #باسم_رئيسا_لمصر #انتخبوا_العرص,negative,ar_fusha
عرض الاسبوع 36 ألف متابع #وش_أكثر_شي_يسهرك #صيام_الإثنين #خد_موقف_من #صلاة_الوتر #فى_تويتر_تلاقى #الدمام [898732],neutral,ar_fusha
تبدأ الان الجولة الميدانية للدكتور عبد المنعم ابو الفتوح بسوق الخضار بالحي العاشر - مدينة نصر,neutral,ar_fusha
سعدت بمحادثة #صاحب_السموالملكي_الامير_نواف_بن_فيصل هنأته ليس بالمدينةالرياضيةأوبنجاح حفل افتتاحها #هنأته على تشريف #الم…,positive,ar_fusha
#هلا_فبراير #الكويت,neutral,ar_fusha
بسم الله الرحمن الرحيم ##############################################,neutral,ar_fusha
في بنات مستحيل تحط صورها على الفيس لو هيقتلوها ، بس تويتر عادي !! عن #الازدواجية اتحدث,negative,ar_fusha
_1418 لا يخوي ذا رأي وين ذوق #استرجل,neutral,ar_fusha
أما المتأسلمين الجهال #أدعياء_السلفية #الجامية لا أخلاق ولا مبادئ يتشمتون ويضحكون على جثث #مجزرة_رابعة_العدوية …,negative,ar_fusha
الوفاء الشهامة العفو قصة من روائع الحضارة الإسلامية - استمع لحلقة جديدة من حلقات بسمة أمل,positive,ar_fusha
اى والله :) #اسلوب_حياة,positive,ar_fusha
بالنسبه للبنات الى لما بترتبط مابتكلمش ولاد دا محن صح :) بصوت عمر مجدى #كفاية #محن #بقي,negative,ar_fusha
#السعودية #الرياض #الامارات #دبي #الجبيل تسويق 11:19:41,neutral,ar_fusha
511_ #اكتب_رساله_لشخص_دون_ذكر_اسمه #شواطئ_الحنين لگ صديقتي ( (,neutral,ar_fusha
​جالس يتغدا هو وزوجته يتطنزون على امه شوفوا اللي حصل #بر_الوالدين ♡والله ياعيال من أفضل ما سمعت,positive,ar_fusha
كتر خيرهم فعلا بيصلحوا غلطة مش بتاعتهم,positive,ar_fusha
لو #نزل_صلاح تشيلسى هيكسبوا :),neutral,ar_fusha
#دعوة_الصائم_لاترد اللهم أغفر لي ذنبي وأجلي همي وبدد وحشتي وأنر قلبي بذكرك وطاعتك وأجعل الخير مفاتح دربي والصدق نور طريقي,positive,ar_fusha
أشعر بالشفقة على من يصف فبركات السيسي يوم30 يونيو بثورة حشد مرتب لمدة ست ساعات لتبرير عملية الخيانة والغدر والإنقلاب على أو…,negative,ar_fusha
أعجبني فيديو على #صاحبة_السعادة | #إبراهيم_عيسى: الواقع,positive,ar_fusha
هيئة الطيران المدني تمنح أول رخصة تشغيل دولي من مطار #الجوف إلى #القاهرة لشركة نسما بمعدل 3 رحلات أسبوعياً بداية من يونيو المقبل #عسير,neutral,ar_fusha
#كلمه_بتتقال_في_البيت_كل_يوم وين رايح ؟,positive,ar_fusha
#أسم_فيلم_بتحبه أسف على الإزعاج,positive,ar_fusha
مشاهد مذابح 6 اكتوبر دارت حول العالم وأى أكاذيب او تمثيليات للانقلاب لن يصدقها العالم,negative,ar_fusha
#أحبك_ربي الحمد لله,positive,ar_fusha
بصراحة انا احب #شبكة_المجد بس حظي الردي هو الي رافض ان اشترك فيها 😣,neutral,ar_fusha
انه دائماً من الرائع أن تكسب الجوائز لأن هذا يعني انك قدمت موسماً جيداً #تشلسي #تشيلسي,positive,ar_shami
"مين جاي مؤتمر بكره؟ "": مؤتمر الدفاع عن الدستور يستعرض المؤتمر آخر مستجدات وتطورات عملية وضع الدستور وتبعاتها """,neutral,ar_fusha
دعمرو حمزاوي: البرلمان لم يمارس دوره الرقابي على الحكومة حتى الآن,neutral,ar_fusha
د عبد المنعم أبو الفتوح: أبعث بتهنئتى وتحياتي الى شباب الثورة الذي مازال يدافع من أجل استمرار مسيرة الثورة,positive,ar_fusha
واللى ماتوا فى #بورسعيد عشان رجال ، لما قاوموا حُكم #عسكر كالجبال ️,positive,ar_fusha
يبدو انهم يريدون ارهاقنا بدنيا و نفسيا و ماليا,negative,ar_fusha
#اخطر_انواع_النساء المطوعه,neutral,ar_fusha
الدكتور عبد المنعم أبو الفتوح يجتمع الآن بالمتطوعين بمدينة بنها,neutral,ar_fusha
الحلقة 17 من #قصة_الأندلس,neutral,ar_fusha
كائن بوليسي اسمه لواء حمدى بخيت علاقته بالانسانية والكرامة زى علاقته بربه الاتنين مقطوعين,negative,ar_fusha
خلاصة كلامي: خايف من انفراد فصيل سياسي بالسلطة؟ انضم لحزب ينافسه وابذل جهدك لنجاح الحزب في انتخابات مجلس الشعب القادمة والفرص فعلا متاحة,neutral,ar_fusha
جالس العلماء وزاحمهم بركبتيك فإن الله يحيى القلوب بنور الحكمة كما يحيى الله الأرض الميتة بوابل من السماء #مصطفى_ح,positive,ar_fusha
فكر في أخطائك قبل أخطاء الأخرين,neutral,ar_fusha
ملح البحر الأحمر معجون بالتمرد، و رائحته بعد الغروب طرحةٌ من الحرير,neutral,ar_fusha
إلي شريك شفيق في مشروعهما الرئاسي الفاشل: عيب عليكما تعاونكما مفضوحتزويركما فج,negative,ar_fusha
(اللهم أعوذ برضاك من سخطك، وبمعافاتك من عقوبتك، وأعوذ بك منك، لا أحصي ثناءً عليك، أنت كما أثنيت على نفسك) #اللهم,neutral,ar_fusha
لقد قدم قضاة مصر وقواتها المسلحة أرفع المثل في البذل والتفاني من أجل انجاح العملية الانتخابية وتأمين ارادة الشعب ولن تنسي مصر لهم ذلك,positive,ar_fusha
الاشتباكات اللي حصلت يتحملها الجميع لكن الخطأ السياسي كان القرار بالدعوة لمظاهرة مؤيدة للرئيس في نفس مكان وزمان مظاهرة معارضة,negative,ar_fusha
#إبراهيم_محلب هايدخل التاريخ وهايحل مشكلة سد النهضة وإبقو إفتكرو إن مدرستى#دى_لاسال قدمت هدية لمصر من أحد خريجيها الناجحين,positive,ar_fusha
حد يسأل سيسي لما قال بكره تشوفوا مصر يمكن قصده ان احنا هنبقي شحاتين وهنبقي فرجة والدنيا تضحك علينا,negative,ar_fusha
وحيات عينيك ،،،، اخذ صوت اخذ وجه حسن وطرب اصييل #مصر #الجيزة #القاهرة #شادية #الاهرامات #اسيوط…,positive,ar_fusha
ماعنديش مشكلة نقبل او نرفض القرض على اسس اقتصادية،لكن انك تلوي الدين عشان تحلل و تحرم هو ده اللي ينرفز,negative,ar_fusha
1 هي إنسانة رائعة :),positive,ar_fusha
"حمزاوى يؤكد احترامه للشرائع السماوية وتأييده لـ""المدنية""",positive,ar_fusha
السيسي قال للأمريكان ان المصريين كانوا يساقون عنوه للمساجد,negative,ar_fusha
#الجيزة #مصر_مش_تكيه مسيرة حاشدة انطلقت من اسفل كوبري ترسا بالهرم في تمام التاسعة مساءا حيث جابت شارع عثمان محرم,neutral,ar_shami
_ #عايش معاك ايام مفيش فى جمالها زى #الملاك دى اقل كلمه بقولها #بحبك #عمرو #دياب —,positive,ar_fusha
""": عندما تتحدث بنت المهندس الإخواني #خيرت_الشاطر !",neutral,ar_fusha
حلقة السادة المحترمون، مع يوسف الحسيني أمس,neutral,ar_fusha
ثالث حلقات بسمة أمل الأنيميشن وقصة من أروع القصص العالمية,neutral,ar_fusha
افضل لاعبي الدوري الانجليزي في سنة : ٢٠٠٩ #رونالدو في الصيف الذي يليه انتقل الى الريال ٢٠١٣ #بيل في الصيف الذي,negative,ar_fusha
احيي اخواني في حزب البناء والتنمية (الجماعة الاسلامية) علي موقفهم الوطني الرائع، حيث قدموا مصلحة الوطن علي انفسهم،وكانوا سببا في جمع الكلمة1,positive,ar_fusha
نعم بين قيادات جبهة الإنقاذ من لايصلح لإدارة جريدة ولكن ماذا عن إخوانك أليس فيهم من لايصلح إلا لإدارة بقالة أين نقدك لهم,neutral,ar_fusha
محبين البرنامج بيزيدوا :),positive,ar_fusha
ده تسيب #انتخبوا_البرص,negative,ar_fusha
من رضي بقضاء ربه، أرضاه الله بجمال قدره,neutral,ar_fusha
__4 ده شفيق اللي متقدم فيه بلاغات الدنيا أخذ نصف الأصوات يعني نصف الناس قبلت العمى ولا قبلتوش أغلبية؟,negative,ar_shami
فيديو للأخوان المسلحين في المهندسين منذ قليل #مصر #,neutral,ar_fusha
"إقالة لبيب السباعى من الطب الشرعى وتعيين د إحسان كميل جورجي بدلاً منه"" الى مزبلة التاريخ وشكرا",negative,ar_fusha
ملاحظة غريبة عندما نطالب بشفافية التمويل فان انصار مرشحين محددين يثورون ويكيلون الشتائم يكاد المريب ان يقول خذوني,negative,ar_fusha
البرادعى شريك الانقلاب يهاجم الجيش والشرطة والحكومة والاعلام ويصفها بالفاشية ضد قيمة الحياة الانسانية والتوافق الوطنى لن يفلت ايضا من العقاب,negative,ar_fusha
أثق في رؤيةأحمد سعيد وأعلم التزامه بمبادئه وأنا معجب بتصريحه أن الحزب يستطيع أن يكون حزب الأغلبيةوأتمنى فوزه في الانتخابات لتحقيق تلك الرؤية,positive,ar_fusha
قليلٌ من يدومُ على الوداد فلا تَحفَل بقربٍ أو بعاد إذا كانَ التغيرُ في الليالي فكيفَ يدومُ وُدٌّ في فؤاد؟ #محمود سامي البار…,neutral,ar_fusha
عرفت الي فيها #اه_والله,neutral,ar_fusha
#عيد_الأم #امي امي يا اجمل ما يبدأ بهِ يومي فَ سبحان من صنّع من دعواتكِ سعادةٌ لي لا تنتهي,positive,ar_fusha
3 الجزيرة ولا حاجة جنب قناته الشملولة اون تى فى الى بتتوقع الكوارث قبل حدوثها وتسبق لموقع الحدث,negative,ar_fusha
مايكل أوين: أعتقد أن أعظم لاعب لعب لـ ريال مدريد في كل العصور هو كريستيانو رونالدو، يليه بوشكاش #اسطورة,positive,ar_fusha
من شيكاغو أميركا #سوريا_فى_القلب,neutral,ar_fusha
"إلصاق سوء السمعة بـ""مدنية""هو الدافع ورا استبدالها بـ""شو",neutral,ar_shami
الأسواني:لماذا تصر الولايات المتحدة على استمرارها في دعم مرسي للنهاية رغم قتله للمصريين وقمعه للتظاهرات …,negative,ar_fusha
لنخرج للميادين لإستكمال أهداف الثورة,neutral,ar_fusha
ما وصل إلينا من فساد تم تحويله إلى النيابة العامة #السادة_المحترمون,neutral,ar_fusha
امريكا تدفع لمصر مساعدات عسكرية بالمليارات ليقتل الانقلاب شعبه ولا عزاء للديمقراطية وحقوق الانسان,negative,ar_fusha
شكراً جزيلاً على تعليقاتكم الجميلة ويا رب يعجبكم الفيلم إنتم كمان,positive,ar_fusha
هل ممكن يكون مرسي مختفي الفترة دي عشان مش لاقي شاحن هو راخر؟ آه يادولة العكاكين,negative,ar_fusha
علاء الأسواني يكتب: الصكوك الإسلامية واحدة من كوارث كتيرة عملها حكم الإخوان فى 6 شهور >>,negative,ar_fusha
"""_4: #السعاده: أنتِ بذاتها و الفرحه عيونك •""",positive,ar_fusha
#اختاه بلاش قدام الناس لما تسمعي اغنية شعبي تقولي عليها يع و انتي اصلا بترقصي عليها ف البيت,neutral,ar_fusha
احناا الصوت ساعة لما تحبو الدنيا سكوت #كاريوكى,positive,ar_fusha
من قام ليلة القدر إيماناً واحتساباً غُفر له ما تقدم من ذنبه قف بين يدى الرحمن وأطل الوقوف وقل يا رب أتيتك بذنوب كثيرة و أنت العفو الكريم,positive,ar_fusha
من صوتوا لمرسي وشفيق لهم نفس حقوقنا كمواطنين ولا ينبغي، مع الاختلاف في الرؤية للدولة والمجتمع وللحريات والمدنية، الانتقاص من أهليتهم,negative,ar_fusha
"النجمة""يسرا""تقرأ بعض مقاطع لرواية دعلاء الأسواني الجديدة ""نادي السيارات"" بدار الأوبرا الجمعة القادمة 4أبريل 7:30م>>",neutral,ar_fusha
#زملكاوى انا و الفخر ليا,positive,ar_fusha
إستمرار الحراك الطلابي بـ #جامعة_المنصورة #مفيش_عساكر_يحكمونا,negative,ar_fusha
(خديجة خيرت الشاطر ) وكعادتي ألتقي بأبي الحبيب #خيرت_الشاطر مرة كل بضع شهور أذهب و الهم والأسي يعتصر قلبي لأعود,neutral,ar_fusha
حشود ضخمة في مسيرة #المطرية اليوم الجمعة 1-5-2014 #شير,negative,ar_fusha
لم تعد مصر تحتمل تكرر دوائر العنف والعنف المضاد، ولم تعد أيضا تحتمل التهاوي المرعب في قدرات الدولة,negative,ar_fusha
بعض القضاه حدثوني أنهم متعجبون من المعوقات أمام قانون استقلال القضاء وكأنه لا توجد رغبة لوجود قضاء مستقل د عبد,neutral,ar_fusha
بلغوا عن الحساب ده بيرسل فيروس,neutral,ar_fusha
سيبك انت بس السيسي راعبهم #انتخبوا_البرص,negative,ar_fusha
أذا أقنعت شابا بالكذب بانه يجاهد في سبيل الله ثم أعطيته مسدسا وجعلته يطلق النار على ضابط شرطة فقام بقتله ستكون انت من قتلت الشاب مع الضابط,negative,ar_fusha
انها قنبلة موقوتة استمر فى تطبيق قانون الطوارىء و خاطر بالانفجار,negative,ar_fusha
#هذة_مصر عز و فخر لهذه الامة,positive,ar_fusha
نصائح مهمة ورائعة لقروبات الواتس اب انشروها #رتويت #واتساب #السعودية #الكويت #قطر #درر,positive,ar_fusha
"الانقلاب يجمع عددا من الفاسدين ليقدمهم لاشتون على انهم المفاوضون من جماعة الاخوان, فضائحهم لم ولن تنتهى",negative,ar_fusha
": شاهد - ندوة بعنوان الكنيسة بعهد الإخوان هل مازالت تصلح متحدث رسمي بإسم الأقباط "" الإجابة لا",neutral,ar_fusha
وحياة قلبي وأفراحه️ #الشباب_الاهلي ٣-٠,positive,ar_fusha
تهميش المثقفين والنساء والشباب والمجتمع المدني بتشكيل التأسيسية وتغليب الحسابات الضيقة لبعض الأحزاب المدنية لا يمكن أن يقبله الرأي العام,negative,ar_fusha
الأسواني: لهذا لا يوجد فرق بين إرهاب الكنيسة الكاثوليكية في الأندلس على يد الراهب بليدا وإرهاب أسامة بن لادن>>,negative,ar_fusha
مساعدة المحتاجين #خلق_جميل,positive,ar_fusha
لا ما عرفش المشكلة إنك بتتكلم عن حمل السلاح على أساس إنه حاجة بسيطة أنا كنت بمشي لما يحصل ضرب طوب أصلاً تقول لي سلاح؟,positive,ar_fusha
تربايتي ما يحتاج 😂😂 #دومينوز_بيتزا #وير_اي_سبند_ات!! #الكاتم #الخ,neutral,ar_fusha
"يستعد شباب صناع الحياة مصر لإطلاق فاعليات حملة ""لا للـدم""، الهدف منها توصيل رسالة إلى الشباب المصري المشارك في",neutral,ar_fusha
د/ عبد المنعم أبو الفتوح: لا يحق للسلفيين او الاخوان او الازهر أن يتحدثوا باسم الاسلام ولكن يمكن لكل منهم أن يقدم,neutral,ar_fusha
ساويرس ظبطك على الاخر وعملك فورمات لمبادئك كل عيش يابو دم خفيف,negative,ar_fusha
خطاب مرسي بميدان التحرير كان موفقا وقسمه الرمزي ضروريا وتأكيده على أن الشعب مصدر السلطات وعلى الدولة المدنية الديمقراطية وحقوق المواطنة جيدا,positive,ar_fusha
الأسواني: كيف يتعامل نظام مرسي وأنصاره من الأسلاميين مع الأعلام المعارض لهم ؟! >> المقال كاملاً>> …,neutral,ar_fusha
الثورة المصرية وحدت المصريين في نسيج واحد تكاتف المصريون جميعا لإسقاط النظام وحموا بعضهم بعض في ظل غياب امني كامل,positive,ar_fusha
#نجيب_ساويرس يتحكم ف النادي الاهلي! احمد سعيد رئيس حزب #ساويرس اصبح نائب رئيس #الاهلي بدل من محمد عبد الوهاب صاحب التاريخ الكبير!,negative,ar_fusha
فض اعتصامي رابعة والنهضة راح ضحيتهما 3000 شهيد #يوسف_الحسيني #السادة_المح…,neutral,ar_fusha
2) اعترف بالمطالب المشروعة المتعلقة بحكومة إنقاذ وطني وتعديل الدستور وتقنين وضع جماعة الإخوان كإطار للحوار، 3) أقر بإلزامية نتائج الحوار,positive,ar_fusha
كِتَابٌ أَنزَلْنَاهُ إِلَيْكَ مُبَارَكٌ لِّيَدَّبَّرُوا آيَاتِهِ} تعرف على أخطاء القراءة الشائعة في,neutral,ar_fusha
"#متصدر_لاتكلمني, #النصر_الشباب, #الهلال, #اكشن_يا_دوري شجع ناديك بدون تعصب مع برنامج الايفون الرائع 117",neutral,ar_fusha
# #_ #أنا_رسام #تويت_برسمة_انت_راسمها,neutral,ar_fusha
تحدثنا عن هذا الكتاب الجميل عن خروج المصريين على السلاطين في وقت كان الحديث فيه عن خنوع المصريين موضةهذا الجزء الأول,neutral,ar_fusha
2008 تم فتح المحور خلاص #انزل ماحدش يخاف,neutral,ar_fusha
الدعوة الى ائتلاف ثوري يضم الاخوان لم يعد لها معنى لان التزوير أوضح من الشمس المعركة الان اما لتطبيق القانون او مقاطعة الانتخابات,neutral,ar_fusha
علم ابنك القرآن وسوف يعلمه القرآن كل شي #علموا_أولادكم #علم,positive,ar_fusha
بمناسبة #رمضانيات 3 ^_^ استنوا ف رمضان فقرات ومفاجأت كتير عالبيدج :) 5 3 :) وحملات و حاجات,negative,ar_shami
#مترو و #بی‌آرتی دراین چهارسال گذشته چه خدمت مفیدی اضافه کردن که الآن دارن #بلیت‍‌شون رو گرون می‌کنن؟,neutral,ar_fusha
تجاوز الحل السياسى واللجوء للحل الأمنى هو فشل للسلطة، واستهتار بالدماء على السلطة منع إراقة دم أى مصرى سواء كان معتصماً أو رجل أمن,negative,ar_fusha
"دعمرو حمزاوي برنامج "" أخر كلام "" 11 إبريل 2012",neutral,ar_fusha
#عبد_الرحيم_علي: اسألوا #البرادعي عما فعله في #العراق #البرادعى_طلع_جاسوس #باسم_طلع_حرامي #تخابر #خونة,negative,ar_fusha
الله أكبر الله أكبرالله أكبر لا إله إلا الله تكبيرات العيد تبعث فى الوجدان طاقة إيمانية عظيمة كل عام وأنتم بخير,positive,ar_fusha
قدمت كل ما لدي وسأدع الفرصة لزملائي,neutral,ar_fusha
ميرسي يا يو…,positive,ar_fusha
المرأة هي سر توازن الحياة وسر جمال الكون ومصدر المحبة والرحمة في هذا العالم كل عام وأنتن أقوى وأجمل وأفضل #يوم_المرأة…,positive,ar_fusha
الحمد لله تملأ الميزان,positive,ar_fusha
روزاليوسف- تحقيق الزميل / رضا رفعت كوارث استخدام الفحم في مصر #أوقفوا_الفحم,negative,ar_fusha
نرفض التدخل في تشكيل الحكومة الجديدة من أي جهة أو حزب ونرفض أي شكل من أشكال الضغط على قرارت عصام شرف,negative,ar_fusha
باﻷحضان يا غالية #الجونة,positive,ar_fusha
""" حبيبان نحن الى ان ينام القمر ! "" #جوهرة #محمود درويش """,positive,ar_fusha
أيها الاخوان الا تذكرون 52 شهيدا قتلتهم شرطة محمد ابراهيم بأوامر من مرسي عندما شكر مرسي القتلة واعلن حظر التجول اعترفوا بجرائمكم,negative,ar_fusha
سمعتها كتير بس اول مرة احسها وافهمها وعرف انها حلوه اووى كدا اغنية #شيرين انا كلى ملكك,positive,ar_shami
وصل الامر بمصر نائب كويتى يقول لرئيس مصر على الهواء: يا شحات مهانة ما بعدها مهانة رئيسنا شحات يا انقلاب العار يا اعلام العار,negative,ar_fusha
سيتم إفتتاح مستشفى الحروق قريباًدجابرجاد نصار يشكر #يوسف_الحسيني و #السادة_المحترمون و # …,neutral,ar_fusha
#اسكندرية : محطة الرمل زمان أو دلوقت دايما جميلة :),positive,ar_fusha
رحم الله الأستاذ سلامة أحمد سلامة، قلم الضمير والإنسانية والتسامح وحب المساواة تعلمت من كتاباته ومنه الكثير ستفتقده مصر في لحظة صعبة,positive,ar_fusha
ومهما قالوا الناس ناديكوا #ضاع وخلاص هافضل وراه عـ طول دا اسم #غالى عليا ومهما يعمل فيا والله بنحبك يا #زمالك #الزمالك,neutral,ar_fusha
وثيقة الأزهر ارشادية وليست مبادئ حاكمة,neutral,ar_fusha
وزير الغلابة #باسم_عودة معتقل ف سجون العسكر ل #افضل_منتج_لاكرم_شعب #انا_مش_رقم #انتفاضة_السجون,positive,ar_fusha
#جبهة النصرة في نوى توزع اللحوم على المحتاجين فرحا بالإنتصارات التي تحققت #سوريا,neutral,ar_fusha
حاجات_بتفرح_في_مصر اللمه الحلوه مع اصحابي,positive,ar_fusha
شاهد - آخر كلام: اتفاق معايير تشكيل تأسيسية الدستور #,neutral,ar_fusha
اللهم قوي إيمانكتكبييير,neutral,ar_fusha
#نفسي اوى اشوف مسلسل #يوميات_ونيس :),positive,ar_fusha
تحية لشباب ٦ إبريل على جهدهم غير المسبوق في توعية الشعب من خطر عودة الفلول ؛ وتحية أخرى لهم على الحملة الرائعة (:,positive,ar_fusha
يحسب للرئيس مبارك انه حكم مصر وهى تتحدث عن نفسها وبعد ربع قرن من الحكم جعلها تتحدث مع نفسها #بلال_فضل,neutral,ar_fusha
#كابوريا #اللبان #يوسف رجالة بمعني الكلمة بجد شباب جدعة جداا درونا #نكمل #لن_تركع_امه_قائدها_محمد,positive,ar_fusha
قسما بربي لو رأيتك أمامي لجعلتك جثه هامده تأكل منها الكلاب,negative,ar_fusha
#كان_ياما_كان 😆,neutral,ar_fusha
إبراهيم عيسى قلم شجاع وضمير يقظ وعلامة بارزة فى تاريخ المهنة تحية له ولفريق الدستور وستبقى حرية الصحافة فى مصر ثمرة مستحقة لنضال الصحفيين,positive,ar_fusha
#أوقفوا_الفحم :),negative,ar_fusha
يقولون والعهدة على الراوي أن استير بولونسكي لما سمعت بترشيح البلتاجي لرئاسة المخابرات نُقلت إلى المستشفى لإصابتها بشرخ في الحلق من فرط الشخر,negative,ar_fusha
#جمال #خيال #حقيقه #جميل #درر #حكم #أعجبني #حكمه #بقلمي #شوق #بوح #شعر #قصيد #رتويت خمس الاف متابع بـ 200 ريال 157,neutral,ar_fusha
كلام الشيخ حسان لمنع فض اعتصام رابعة بالقوة جميل لكن لماذا لم نسمع صوته عندما سقط 134 شهيدا في عهد مرسي هل حرمة الدم عند الشيخ تتفاوت,neutral,ar_fusha
"#خالد_علي: رفع أسعار #الغاز ""إجرام سياسي""",negative,ar_fusha
أهمها محاكمة الرئيس السابق وصناعة رأي عام مؤيد للانتصار لحقوق الشهداء والحفاظ على الضغط الشعبي للتعجيل برحيل العسكري,neutral,ar_fusha
بعد تبرئة سائق حمدين صباحى المتلبس بحمل السلاح وسرقة الآثار كتبت لكم انه سيسير مطيعا خلف الانقلاب، امس قال انه يؤيد سيسي لو ترشح للرئاسة,negative,ar_fusha
القسم قال هاتولهم بلطجية يعني دة عادي في الاسكندرية ويا عيني عليكي يا مصر,neutral,ar_shami
"#يوسف_الحسيني بالفيديو يفضح كذب قناة الجزيرة ويكشف تمثيل الاخوان دور الموتى!! """,negative,ar_fusha
سنسعى في كل وقت وتحت كل الظروف ورغم كل القيود أن نكون من الذين يقولون فيعملون ويعرفون فيلزمون ويقدمون فيقبل منهم #مكملين #اثبتوا,negative,ar_fusha
أطالب بمرسوم عزل سياسى لفلول الوطنى,negative,ar_fusha
منذ عامين وحتى الآن كل ما قدمه أنصار تيارات الشعارات الإسلامية لمصر مجرد مشاريع خناقات مع العالم والكون وأبناء الوطن,negative,ar_fusha
هههههههههههههههههههههه الشكل لجديد جد #عادي_جدا,neutral,ar_fusha
كابوس متى ينتهى,negative,ar_fusha
شاهد - آخر كلام: لماذا مليونية الجمعة 8 يوليو # والد أحد شهداء,positive,ar_fusha
يا عسكرى واقف بالفرس على جتتى لا انت البطل ولا انت فتوة حتتى يوم ما تقول هاخد البلد هقولك خدها بس على جثتى ع…,negative,ar_fusha
ايــــن انــــتم يــــا عــــشاق النــــسور الخــــضراء #المصري # #بورسعيد البوستات مبقتش توصل اﻻ ل10% من,neutral,ar_fusha
ابراهيم عيسى سيحاكم بتهمة ازدراء الاسلام ؟ عيسى قدم فهما عميقا للدين لا يتوفر عند المرشد من يزدري الاسلام هو من يكذب ويزور ويظلم يا بديع,neutral,ar_fusha
حزن أم كره؟,negative,ar_fusha
